time,tasmax_day_HadGEM2-ES_rcp45,tasmin_day_HadGEM2-ES_rcp45,relhumid-max_day_HadGEM2-ES_rcp45,relhumid-min_day_HadGEM2-ES_rcp45
2010-06-14 00:00:00+00:00,304.7651978,289.2886047,66.98566437,27.16514587
2010-06-15 00:00:00+00:00,305.0632019,289.1984558,69.5123291,27.63213921
2010-06-16 00:00:00+00:00,303.4777222,288.3210449,71.48419952,27.93378258
2010-06-17 00:00:00+00:00,302.114563,287.6030884,66.64631653,27.85202789
2010-06-18 00:00:00+00:00,303.3857422,287.9776917,72.84972382,28.18039894
2010-06-19 00:00:00+00:00,306.6749573,288.0862732,72.60623169,23.45317078
2010-06-20 00:00:00+00:00,308.5280457,289.3888855,60.16999817,19.29304886
2010-06-21 00:00:00+00:00,307.0688477,290.1143799,53.99408722,20.05796623
2010-06-22 00:00:00+00:00,304.3669128,288.1307983,66.20710754,25.0844326
2010-06-23 00:00:00+00:00,300.2758789,288.0982361,75.08683777,33.74420166
2010-06-24 00:00:00+00:00,298.072998,287.0252686,79.14582825,37.09438705
2010-06-25 00:00:00+00:00,298.0052795,286.5533142,72.19037628,32.7321167
2010-06-26 00:00:00+00:00,298.7077332,286.2077942,76.71156311,32.57017517
2010-06-27 00:00:00+00:00,300.4606934,286.7201233,74.9252243,29.77606583
2010-06-28 00:00:00+00:00,303.8104858,287.6125183,70.51164246,25.11197662
2010-06-29 00:00:00+00:00,305.4962463,288.8185425,66.19462585,24.03391075
2010-06-30 00:00:00+00:00,305.8581238,289.2680054,60.94939041,22.93954086
2010-07-01 00:00:00+00:00,306.3838501,289.0793457,58.03793716,20.75144768
2010-07-02 00:00:00+00:00,307.0003662,289.296814,54.16939545,18.86201668
2010-07-03 00:00:00+00:00,305.7966003,289.9855957,47.73586273,18.91871834
2010-07-04 00:00:00+00:00,304.7736511,287.6255188,60.09793854,22.24781227
2010-07-05 00:00:00+00:00,304.0115051,288.110321,62.35176849,24.43634415
2010-07-06 00:00:00+00:00,304.0939331,289.5038452,55.56253433,24.21450233
2010-07-07 00:00:00+00:00,304.0375671,289.7218018,58.95439911,25.58839798
2010-07-08 00:00:00+00:00,303.9581299,289.0956726,65.44680023,26.48259354
2010-07-09 00:00:00+00:00,303.8449097,290.1710205,71.08956909,29.50658226
2010-07-10 00:00:00+00:00,302.6477051,290.04776,75.38106537,32.57545853
2010-07-11 00:00:00+00:00,302.2185974,290.7926331,68.90224457,31.92686081
2010-07-12 00:00:00+00:00,301.5630493,288.7950134,73.0437851,31.25253677
2010-07-13 00:00:00+00:00,302.1106262,288.5970764,73.09772491,30.38832283
2010-07-14 00:00:00+00:00,303.7178955,288.6785889,65.54388428,26.52525139
2010-07-15 00:00:00+00:00,304.5752869,288.8478394,61.53188705,24.2898674
2010-07-16 00:00:00+00:00,304.7012024,289.0025635,63.76234436,24.26161194
2010-07-17 00:00:00+00:00,305.9653931,290.5375977,59.9242363,23.20439339
2010-07-18 00:00:00+00:00,306.6541138,292.39328,56.31384659,23.07902336
2010-07-19 00:00:00+00:00,307.839447,292.2279968,59.04888153,22.2041378
2010-07-20 00:00:00+00:00,306.9130249,292.618103,53.01364136,22.626791
2010-07-21 00:00:00+00:00,305.3427734,290.8702087,58.44385529,24.87453651
2010-07-22 00:00:00+00:00,303.4167786,290.5161743,64.02236176,27.87405205
2010-07-23 00:00:00+00:00,302.6020203,290.5857239,71.20959473,31.25151443
2010-07-24 00:00:00+00:00,302.1557312,290.6325378,80.46576691,35.68813705
2010-07-25 00:00:00+00:00,303.5223999,290.8078003,86.55233002,36.73804092
2010-07-26 00:00:00+00:00,303.4666138,291.0697327,75.43727875,32.43410873
2010-07-27 00:00:00+00:00,302.5313721,290.1263428,71.70388031,31.10725021
2010-07-28 00:00:00+00:00,302.0791016,289.6463013,72.78666687,30.8210392
2010-07-29 00:00:00+00:00,301.7885437,290.0947266,73.65268707,31.81628799
2010-07-30 00:00:00+00:00,302.9060974,289.8125,70.34078979,28.88620758
2010-07-31 00:00:00+00:00,304.035614,288.4524841,68.49596405,25.56864929
2010-08-01 00:00:00+00:00,304.127655,289.0604553,63.0717392,25.14171028
2010-08-02 00:00:00+00:00,304.8005676,289.2952576,61.62190628,24.126194
2010-08-03 00:00:00+00:00,306.6956482,290.6881409,61.66484833,23.40248489
2010-08-04 00:00:00+00:00,306.0257874,291.3806763,62.67567444,25.36134338
2010-08-05 00:00:00+00:00,308.5787659,290.4585266,65.36782837,22.32069588
2010-08-06 00:00:00+00:00,311.2662659,293.4405212,55.26318359,18.87558746
2010-08-07 00:00:00+00:00,311.0719299,296.5858154,46.97247314,19.95509529
2010-08-08 00:00:00+00:00,310.0352783,295.2835693,54.81833649,23.00370407
2010-08-09 00:00:00+00:00,309.0126343,294.1914673,62.61003494,25.39523888
2010-08-10 00:00:00+00:00,306.9753723,294.1112671,70.25371552,30.98767662
2010-08-11 00:00:00+00:00,305.8147278,292.1137085,75.45396423,31.54644966
2010-08-12 00:00:00+00:00,305.6493225,290.6427307,76.08181763,29.50507736
2010-08-13 00:00:00+00:00,305.0603027,290.7039795,70.33717346,28.12241173
2010-08-14 00:00:00+00:00,307.4945068,291.567688,61.84301758,23.3554554
2010-08-15 00:00:00+00:00,307.9495239,293.322052,49.00305939,20.9152832
2010-08-16 00:00:00+00:00,306.7373962,293.3251953,53.8718605,23.97451591
2010-08-17 00:00:00+00:00,307.066803,293.0192566,55.08521652,23.61816025
2010-08-18 00:00:00+00:00,305.7088013,291.3701172,65.13365936,26.42516518
2010-08-19 00:00:00+00:00,304.615448,292.9682312,63.83229065,29.7580986
2010-08-20 00:00:00+00:00,301.3579712,292.6891174,92.83686829,46.23104858
2010-08-21 00:00:00+00:00,298.6497192,290.5475769,98.24286652,58.12279129
2010-08-22 00:00:00+00:00,301.0958557,291.1647949,98.05060577,49.6674614
2010-08-23 00:00:00+00:00,304.8726196,292.7094116,92.16684723,39.33808136
2010-08-24 00:00:00+00:00,306.4630127,294.1766052,80.57260132,34.7531395
2010-08-25 00:00:00+00:00,306.6182251,292.8366699,84.10107422,33.3960762
2010-08-26 00:00:00+00:00,306.5935669,292.1202087,86.06097412,33.6666069
2010-08-27 00:00:00+00:00,306.9544373,290.8464661,87.19396973,32.64919281
2010-08-28 00:00:00+00:00,307.0478516,291.5444641,77.00623322,29.63027763
2010-08-29 00:00:00+00:00,306.010498,293.0893555,69.23787689,30.41558266
2010-08-30 00:00:00+00:00,305.1078796,292.0769653,84.03967285,36.00621796
2010-08-31 00:00:00+00:00,306.2103882,291.6331482,87.14763641,34.47517014
2010-09-01 00:00:00+00:00,305.782196,292.1893311,76.00827026,32.03012848
2010-09-02 00:00:00+00:00,305.7445984,293.0534363,75.64746857,33.52908325
2010-09-03 00:00:00+00:00,308.3048706,293.1195374,65.76933289,25.30898094
2010-09-04 00:00:00+00:00,308.5997925,293.1206055,63.57374573,24.59178734
2010-09-05 00:00:00+00:00,308.1517944,292.3847656,60.34635925,23.116539
2010-09-06 00:00:00+00:00,309.585083,293.3123169,54.91147614,20.84904671
2010-09-07 00:00:00+00:00,311.8170776,295.5722351,45.75908661,17.96476173
2010-09-08 00:00:00+00:00,312.5405273,295.5510864,48.55079651,17.83013916
2010-09-09 00:00:00+00:00,311.6838379,294.29245,54.44042587,19.08349037
2010-09-10 00:00:00+00:00,310.2915344,293.0706177,56.10292053,20.01772118
2010-09-11 00:00:00+00:00,310.4413147,293.2691345,55.97711182,19.9713974
2010-09-12 00:00:00+00:00,306.7003174,291.1891785,49.95915604,19.97739983
2010-09-13 00:00:00+00:00,302.9075012,287.994873,59.63064194,24.40901184
2010-09-14 00:00:00+00:00,302.7937622,287.2457581,64.20587158,24.02097511
2010-09-15 00:00:00+00:00,303.1783447,286.9544678,62.20732117,23.0655365
2010-09-16 00:00:00+00:00,302.3201599,288.1687012,66.31865692,26.54628563
2010-09-17 00:00:00+00:00,302.1253662,288.9230957,71.15821838,29.15631104
2010-09-18 00:00:00+00:00,302.0043945,288.8509216,70.71959686,29.58110809
2010-09-19 00:00:00+00:00,302.9598083,287.6610107,69.26070404,25.71440125
2010-09-20 00:00:00+00:00,303.9346924,287.5631714,66.30380249,23.76346207
2010-09-21 00:00:00+00:00,306.0443115,287.7010193,63.50381088,20.98911095
2010-09-22 00:00:00+00:00,307.209137,289.6669312,51.00593567,17.89038277
2010-09-23 00:00:00+00:00,307.9905701,291.8276367,49.9741745,17.76324272
2010-09-24 00:00:00+00:00,307.8169861,291.050293,51.78720856,17.67635345
2010-09-25 00:00:00+00:00,305.7735596,289.759552,58.47406006,21.26857567
2010-09-26 00:00:00+00:00,303.0800476,287.2624207,61.09950256,22.67390442
2010-09-27 00:00:00+00:00,300.5436707,286.4021606,58.29494095,24.15774155
2010-09-28 00:00:00+00:00,297.9385681,283.7779236,83.8008728,31.50164032
2010-09-29 00:00:00+00:00,301.7940674,286.6621704,72.25441742,27.00101471
2010-09-30 00:00:00+00:00,304.5932922,286.4891052,72.55730438,23.06211281
2010-10-01 00:00:00+00:00,305.492218,287.925293,55.16407394,18.35610962
2010-10-02 00:00:00+00:00,306.4634705,290.1310425,50.31666183,17.36712646
2010-10-03 00:00:00+00:00,305.2561951,288.29245,61.66721344,20.89816284
2010-10-04 00:00:00+00:00,303.9197388,288.0978394,64.75876617,23.42830467
2010-10-05 00:00:00+00:00,302.6164551,288.3807983,63.95116425,25.00380516
2010-10-06 00:00:00+00:00,300.2226257,286.6373901,71.13089752,27.43748474
2010-10-07 00:00:00+00:00,297.2513123,285.2240295,75.50753021,31.77484703
2010-10-08 00:00:00+00:00,296.9016418,283.0760193,38.06468201,16.18524361
2010-10-09 00:00:00+00:00,299.5755005,281.9011536,42.12000275,11.61626911
2010-10-10 00:00:00+00:00,300.7948608,282.0393066,39.87176132,12.05759239
2010-10-11 00:00:00+00:00,301.4664001,282.9628601,44.38288498,12.43442917
2010-10-12 00:00:00+00:00,298.352356,282.2531128,49.51269913,16.80389023
2010-10-13 00:00:00+00:00,292.6764526,279.9660645,28.92506409,11.83703327
2010-10-14 00:00:00+00:00,290.0605774,281.5320435,29.57390976,15.44965076
2010-10-15 00:00:00+00:00,292.6518555,280.4571838,47.50181198,19.9877758
2010-10-16 00:00:00+00:00,294.7739868,280.6554871,56.71282578,20.74199486
2010-10-17 00:00:00+00:00,297.7879944,279.6068115,68.39271545,16.70758247
2010-10-18 00:00:00+00:00,298.551178,280.5177307,56.57840729,16.62722397
2010-10-19 00:00:00+00:00,297.9804077,281.5745239,59.56082535,19.44559479
2010-10-20 00:00:00+00:00,297.3901672,283.5310974,53.29318237,20.65308762
2010-10-21 00:00:00+00:00,297.4781799,282.514679,64.47180176,22.39466667
2010-10-22 00:00:00+00:00,297.9590149,284.7533264,69.91266632,26.00271416
2010-10-23 00:00:00+00:00,298.5847168,284.5982361,69.47220612,24.45038414
2010-10-24 00:00:00+00:00,298.8157349,284.8934631,38.65331268,15.25715733
2010-10-25 00:00:00+00:00,298.3727722,282.3316345,30.50797462,10.82352638
2010-10-26 00:00:00+00:00,297.4978333,278.9990845,37.7128067,10.35670185
2010-10-27 00:00:00+00:00,296.8653564,281.5555115,44.81786346,16.64370728
2010-10-28 00:00:00+00:00,294.0887451,282.241333,47.17422485,20.83886719
2010-10-29 00:00:00+00:00,290.7807312,277.2892151,35.57417679,14.16675186
2010-10-30 00:00:00+00:00,288.8206177,278.5476379,38.12994003,16.75912857
2010-10-31 00:00:00+00:00,292.1646423,276.8661804,36.45613861,12.65384579
2010-11-01 00:00:00+00:00,294.3587036,277.3648987,37.83640289,13.05699635
2010-11-02 00:00:00+00:00,295.5283203,277.8945313,40.36444855,13.75011826
2010-11-03 00:00:00+00:00,296.1494446,278.7843018,39.58977127,13.92276001
2010-11-04 00:00:00+00:00,296.8688049,278.8465576,42.95132065,13.77543163
2010-11-05 00:00:00+00:00,296.3500977,278.9271545,51.91516495,15.32921982
2010-11-06 00:00:00+00:00,296.2889709,279.3808289,60.4479866,18.04455757
2010-11-07 00:00:00+00:00,296.301178,281.5291138,56.45788193,21.46619606
2010-11-08 00:00:00+00:00,295.504303,282.6364136,65.54508209,26.20622063
2010-11-09 00:00:00+00:00,295.3728333,282.9665222,68.20602417,27.14846611
2010-11-10 00:00:00+00:00,294.7452393,283.3890991,70.74769592,29.72883224
2010-11-11 00:00:00+00:00,295.0614624,281.0662231,81.98204041,28.51859093
2010-11-12 00:00:00+00:00,296.1513672,280.0828552,74.69091034,22.89451599
2010-11-13 00:00:00+00:00,296.6699524,280.9061584,73.66088867,23.1318779
2010-11-14 00:00:00+00:00,296.2301636,282.0700684,61.49914932,23.13249397
2010-11-15 00:00:00+00:00,295.972229,283.0865784,52.4011116,22.40262604
2010-11-16 00:00:00+00:00,296.9151001,282.2686157,81.00907898,27.06130791
2010-11-17 00:00:00+00:00,297.4878845,284.735321,82.93254089,31.28918076
2010-11-18 00:00:00+00:00,298.2162781,283.1862793,55.15008926,19.51623344
2010-11-19 00:00:00+00:00,297.2936096,280.9544067,57.52117157,20.24737167
2010-11-20 00:00:00+00:00,295.1630554,280.8630066,64.57305908,23.98415756
2010-11-21 00:00:00+00:00,296.7446594,280.9283447,61.70283127,20.29551697
2010-11-22 00:00:00+00:00,298.502594,281.3106689,46.3844986,15.28552628
2010-11-23 00:00:00+00:00,298.4658203,282.0202332,43.64844513,15.44288254
2010-11-24 00:00:00+00:00,297.8822327,279.8585205,56.58888626,17.48303032
2010-11-25 00:00:00+00:00,296.9057617,280.8497314,55.62199783,19.17757416
2010-11-26 00:00:00+00:00,295.3516235,278.8022766,67.36644745,20.08046722
2010-11-27 00:00:00+00:00,287.5952759,275.5890503,31.81818771,13.72491932
2010-11-28 00:00:00+00:00,287.3688965,272.1977234,39.46940613,12.93185139
2010-11-29 00:00:00+00:00,290.3033752,273.6762695,33.0969162,9.846534729
2010-11-30 00:00:00+00:00,291.4880066,276.8106384,33.22127914,12.531991
2010-12-01 00:00:00+00:00,291.2618103,276.0223999,55.00905609,21.32523727
2010-12-02 00:00:00+00:00,290.6054688,277.5897522,59.35772705,25.10354424
2010-12-03 00:00:00+00:00,288.1116028,281.703064,86.60482788,56.13896179
2010-12-04 00:00:00+00:00,286.7934265,283.1915894,66.23629761,56.20069504
2010-12-05 00:00:00+00:00,285.431427,278.4931335,55.95493698,36.25226593
2010-12-06 00:00:00+00:00,287.2369385,274.2381592,58.02661133,22.0594902
2010-12-07 00:00:00+00:00,291.684906,274.6053772,56.14356232,15.5046339
2010-12-08 00:00:00+00:00,294.0552979,277.0413513,38.46828461,12.82141781
2010-12-09 00:00:00+00:00,292.8818359,279.8823547,32.98693848,14.42178822
2010-12-10 00:00:00+00:00,291.2127075,280.5647278,46.23521805,23.05166054
2010-12-11 00:00:00+00:00,293.3600159,277.1470032,64.31085968,20.47356796
2010-12-12 00:00:00+00:00,295.6235657,278.4484253,53.20610428,15.39458561
2010-12-13 00:00:00+00:00,294.5439758,277.5350647,43.42860031,14.0874567
2010-12-14 00:00:00+00:00,293.0534973,276.6280823,47.90575409,16.96383667
2010-12-15 00:00:00+00:00,291.2211304,277.0119019,58.66748428,21.56343842
2010-12-16 00:00:00+00:00,289.8959045,275.1750793,71.65169525,25.38160515
2010-12-17 00:00:00+00:00,291.3183289,275.2281189,62.5025177,20.88239288
2010-12-18 00:00:00+00:00,292.4118958,275.6737976,45.12347031,15.64960861
2010-12-19 00:00:00+00:00,291.9903564,274.9867859,45.3949852,15.61529636
2010-12-20 00:00:00+00:00,291.4238892,274.851532,45.49199295,15.99419498
2010-12-21 00:00:00+00:00,293.1889343,277.2750854,41.66338348,15.31780434
2010-12-22 00:00:00+00:00,293.2950439,279.0737305,39.61515808,16.18911743
2010-12-23 00:00:00+00:00,292.0221863,276.124939,54.67053986,19.82908058
2010-12-24 00:00:00+00:00,289.5431213,277.9515076,68.3295517,30.2709713
2010-12-25 00:00:00+00:00,288.7489319,276.5218201,74.2014389,30.79282951
2010-12-26 00:00:00+00:00,289.3388672,275.2267151,82.07329559,28.64604759
2010-12-27 00:00:00+00:00,290.4343262,275.9317017,68.41490173,24.45284843
2010-12-28 00:00:00+00:00,292.3911743,275.5202332,72.21808624,22.64470291
2010-12-29 00:00:00+00:00,294.3049927,278.3472595,59.38242722,20.1651516
2010-12-30 00:00:00+00:00,292.8115234,277.9655457,50.90830231,19.48346329
2010-12-31 00:00:00+00:00,293.135437,277.6297302,50.94186783,19.03155136
2011-01-01 00:00:00+00:00,295.4831848,278.8878174,46.08015442,15.62134266
2011-01-02 00:00:00+00:00,294.7019958,281.9390869,41.27072525,17.86958313
2011-01-03 00:00:00+00:00,289.3270874,277.7218323,70.17207336,31.30796623
2011-01-04 00:00:00+00:00,285.9829102,274.1042786,39.92947388,17.16084671
2011-01-05 00:00:00+00:00,283.1916504,273.0093079,37.2901268,17.14208221
2011-01-06 00:00:00+00:00,284.6555176,270.3880615,63.76942062,21.63982773
2011-01-07 00:00:00+00:00,284.240448,275.034668,60.0634613,31.95818138
2011-01-08 00:00:00+00:00,282.97052,273.6382751,60.29238892,31.16151047
2011-01-09 00:00:00+00:00,283.1165161,271.6105347,40.01177216,17.39352417
2011-01-10 00:00:00+00:00,284.3838196,269.0209351,43.9276619,14.68763828
2011-01-11 00:00:00+00:00,284.3693237,268.8003845,38.20289612,12.17000008
2011-01-12 00:00:00+00:00,285.0354309,270.7597046,38.30684662,13.92991734
2011-01-13 00:00:00+00:00,287.7197876,272.1300049,41.9634285,14.25221443
2011-01-14 00:00:00+00:00,291.0496216,273.2690125,50.10023499,15.36909485
2011-01-15 00:00:00+00:00,294.7111816,277.3513489,42.4786911,13.63216019
2011-01-16 00:00:00+00:00,297.5038147,280.683197,41.67752457,14.1258173
2011-01-17 00:00:00+00:00,295.3633728,279.4786987,57.18341827,19.90653038
2011-01-18 00:00:00+00:00,293.9183044,278.8323669,58.8339653,21.0023632
2011-01-19 00:00:00+00:00,291.2316284,283.2374573,62.73258591,38.58576584
2011-01-20 00:00:00+00:00,293.7392578,283.4201965,65.60786438,33.38161469
2011-01-21 00:00:00+00:00,293.2032166,279.8746643,71.14571381,28.06738853
2011-01-22 00:00:00+00:00,289.9764099,279.3339233,74.65598297,35.99274826
2011-01-23 00:00:00+00:00,289.8245239,278.3314819,81.61878204,35.58627319
2011-01-24 00:00:00+00:00,286.865509,277.5058899,92.33670807,48.90710068
2011-01-25 00:00:00+00:00,285.036438,274.8748169,68.19546509,32.92121506
2011-01-26 00:00:00+00:00,284.6434021,274.151825,55.14545822,26.59581566
2011-01-27 00:00:00+00:00,289.5446472,272.7824707,54.91749573,17.9365406
2011-01-28 00:00:00+00:00,294.4295959,275.1815491,52.04967117,14.41029453
2011-01-29 00:00:00+00:00,296.2961731,278.3675537,45.64694977,13.8232069
2011-01-30 00:00:00+00:00,295.1650085,280.827301,43.55353165,17.64872551
2011-01-31 00:00:00+00:00,289.9851685,278.7575684,73.57327271,33.38270187
2011-02-01 00:00:00+00:00,288.7399597,277.040863,73.62812042,32.0879631
2011-02-02 00:00:00+00:00,287.5021973,277.2683716,89.72629547,43.10171127
2011-02-03 00:00:00+00:00,284.9158936,278.4603882,73.20886993,49.70557785
2011-02-04 00:00:00+00:00,284.4681396,275.334137,79.92391968,40.89396286
2011-02-05 00:00:00+00:00,282.9804993,277.4079895,76.36753845,53.08537674
2011-02-06 00:00:00+00:00,283.6172485,277.1384583,71.05948639,46.43837357
2011-02-07 00:00:00+00:00,286.0848694,274.7159424,82.001091,33.91562653
2011-02-08 00:00:00+00:00,286.2747803,274.7547607,78.93731689,32.19349289
2011-02-09 00:00:00+00:00,284.3731384,275.3574524,78.10222626,40.58428955
2011-02-10 00:00:00+00:00,284.5567627,274.9271851,88.41777802,45.77358627
2011-02-11 00:00:00+00:00,285.3735657,275.7845764,87.04927063,43.92050171
2011-02-12 00:00:00+00:00,285.888092,275.2527466,84.18788147,38.63970566
2011-02-13 00:00:00+00:00,286.7252197,274.8160095,74.94824219,30.34312439
2011-02-14 00:00:00+00:00,287.0340881,276.3459167,68.70456696,31.95607185
2011-02-15 00:00:00+00:00,285.1920776,277.2451477,80.47180939,44.63866425
2011-02-16 00:00:00+00:00,283.4867859,273.8473511,70.15309906,33.67053986
2011-02-17 00:00:00+00:00,282.4613953,275.8751526,74.28178406,46.34258652
2011-02-18 00:00:00+00:00,287.408783,274.5507813,75.01924896,27.44566727
2011-02-19 00:00:00+00:00,290.1932983,274.8784485,71.84049988,23.27196503
2011-02-20 00:00:00+00:00,290.9647217,275.4520874,67.30249023,22.83143616
2011-02-21 00:00:00+00:00,288.9226074,275.5675964,80.49484253,30.15468407
2011-02-22 00:00:00+00:00,286.5188904,273.9646912,91.17653656,37.13360214
2011-02-23 00:00:00+00:00,285.1841736,275.755188,73.77160645,37.27959061
2011-02-24 00:00:00+00:00,287.7807007,275.0746765,61.30179596,24.02767181
2011-02-25 00:00:00+00:00,286.5497131,276.046875,68.86078644,32.95681
2011-02-26 00:00:00+00:00,284.9572144,274.4629211,55.96104431,26.55884743
2011-02-27 00:00:00+00:00,287.643158,273.2362976,50.54394913,19.54362679
2011-02-28 00:00:00+00:00,289.7536621,273.8138428,72.16429901,22.16726112
2011-03-01 00:00:00+00:00,292.4522705,274.9354553,84.31784058,23.50951767
2011-03-02 00:00:00+00:00,292.3352661,275.5569458,80.32151794,23.67697334
2011-03-03 00:00:00+00:00,292.1650696,275.2762146,79.11390686,23.83018494
2011-03-04 00:00:00+00:00,291.9485474,275.4882507,83.92997742,27.84860992
2011-03-05 00:00:00+00:00,291.2995911,278.1271973,74.51011658,31.01103401
2011-03-06 00:00:00+00:00,292.2264709,277.5514832,82.80316162,31.01605797
2011-03-07 00:00:00+00:00,292.2833862,279.1533203,64.86894226,27.72855759
2011-03-08 00:00:00+00:00,290.8894348,279.5718689,68.64220428,33.31787109
2011-03-09 00:00:00+00:00,288.7939758,281.7223511,77.88717651,50.42515564
2011-03-10 00:00:00+00:00,289.1867065,279.107605,87.78096771,43.40139389
2011-03-11 00:00:00+00:00,288.5439453,277.4470825,80.46503448,36.61607742
2011-03-12 00:00:00+00:00,287.559967,276.2679443,71.23271942,32.10221481
2011-03-13 00:00:00+00:00,285.819458,276.3963623,77.9938736,40.66730881
2011-03-14 00:00:00+00:00,285.6851807,276.5176086,72.82984924,39.34435654
2011-03-15 00:00:00+00:00,290.621582,273.9097595,93.53314209,28.88503456
2011-03-16 00:00:00+00:00,293.5570679,276.0335388,77.55969238,23.19844627
2011-03-17 00:00:00+00:00,294.5164795,279.4365234,64.44793701,24.03151894
2011-03-18 00:00:00+00:00,295.1997681,279.586792,79.88625336,27.56977463
2011-03-19 00:00:00+00:00,292.3156738,280.8362427,73.49436951,34.57981873
2011-03-20 00:00:00+00:00,288.0145874,277.084198,76.12527466,34.9348793
2011-03-21 00:00:00+00:00,286.4743347,276.3132324,71.31802368,35.55806732
2011-03-22 00:00:00+00:00,291.9918518,274.7435303,74.01483154,22.35586739
2011-03-23 00:00:00+00:00,294.1060791,275.4048157,73.6566925,20.89677811
2011-03-24 00:00:00+00:00,292.7049866,276.9823303,67.37320709,24.21154594
2011-03-25 00:00:00+00:00,290.7432861,277.7095032,69.91204071,27.84282303
2011-03-26 00:00:00+00:00,294.0381775,278.8597717,75.01685333,26.09188843
2011-03-27 00:00:00+00:00,294.8192749,278.1910095,77.25946808,25.47571373
2011-03-28 00:00:00+00:00,294.7000122,279.2078247,72.21050262,25.77182007
2011-03-29 00:00:00+00:00,292.8103943,280.2278137,65.7829895,29.22571945
2011-03-30 00:00:00+00:00,289.7064819,281.2913208,74.30360413,42.28575516
2011-03-31 00:00:00+00:00,293.5986633,280.2443237,84.6282959,33.87451553
2011-04-01 00:00:00+00:00,296.921936,279.1087341,94.79364777,31.22590828
2011-04-02 00:00:00+00:00,296.5318604,282.2369385,72.04266357,29.22955322
2011-04-03 00:00:00+00:00,294.8995667,279.4063721,74.12136841,25.94131279
2011-04-04 00:00:00+00:00,292.8707886,278.3894958,52.4360466,20.98217773
2011-04-05 00:00:00+00:00,290.8876038,277.1605835,43.1232872,18.44430161
2011-04-06 00:00:00+00:00,288.7704163,279.049408,60.07431793,31.39018822
2011-04-07 00:00:00+00:00,286.4602051,277.6289368,84.4145813,43.87072372
2011-04-08 00:00:00+00:00,285.9960327,276.4194946,65.68578339,32.59720612
2011-04-09 00:00:00+00:00,285.7731934,276.061615,72.72579193,35.78646088
2011-04-10 00:00:00+00:00,286.7203979,276.0437622,88.79944611,39.68426132
2011-04-11 00:00:00+00:00,289.3241272,273.7308655,87.51889038,29.26909828
2011-04-12 00:00:00+00:00,293.2267151,275.9137268,69.21961975,22.43644714
2011-04-13 00:00:00+00:00,292.0010986,281.6835327,75.79983521,36.53821945
2011-04-14 00:00:00+00:00,289.9902954,281.2888184,84.74517059,44.67258835
2011-04-15 00:00:00+00:00,289.3616638,279.6034851,81.96038055,40.01174545
2011-04-16 00:00:00+00:00,293.6018677,279.3910828,88.83544159,32.39875031
2011-04-17 00:00:00+00:00,294.4546204,280.7750549,86.89222717,32.90264893
2011-04-18 00:00:00+00:00,295.184082,282.8242188,69.03482819,31.36401939
2011-04-19 00:00:00+00:00,297.0581055,282.9468689,69.54532623,28.46234131
2011-04-20 00:00:00+00:00,293.2321472,282.1233215,79.23683929,38.78555679
2011-04-21 00:00:00+00:00,291.5765381,281.2833557,90.77799225,43.14616394
2011-04-22 00:00:00+00:00,293.6332703,282.8295593,87.01231384,39.64051056
2011-04-23 00:00:00+00:00,297.2670593,284.2041626,81.42618561,32.91070938
2011-04-24 00:00:00+00:00,297.8977661,284.1898499,78.94145203,31.77763939
2011-04-25 00:00:00+00:00,297.3939514,283.2735596,76.53443909,30.34129143
2011-04-26 00:00:00+00:00,297.2026978,282.7246399,70.32316589,27.1133461
2011-04-27 00:00:00+00:00,297.8617554,281.3947754,67.57600403,23.71933365
2011-04-28 00:00:00+00:00,296.6365356,281.3415527,67.08308411,25.41108894
2011-04-29 00:00:00+00:00,291.6186523,281.8945313,81.17899323,39.7276001
2011-04-30 00:00:00+00:00,294.202179,281.1605225,83.00495911,32.86818695
2011-05-01 00:00:00+00:00,296.4463501,281.9501038,77.63691711,30.10297775
2011-05-02 00:00:00+00:00,297.5280457,281.2520447,79.57785797,28.33517647
2011-05-03 00:00:00+00:00,298.2840576,282.3171997,70.76026154,25.46285439
2011-05-04 00:00:00+00:00,301.3254395,284.01828,62.35642624,21.50369263
2011-05-05 00:00:00+00:00,303.8840332,285.0736084,60.63444138,19.08980179
2011-05-06 00:00:00+00:00,303.1953125,285.175415,65.99498749,22.61644936
2011-05-07 00:00:00+00:00,301.3334045,284.2948303,75.80626678,27.13955688
2011-05-08 00:00:00+00:00,299.2564697,283.7399597,70.78653717,27.76497078
2011-05-09 00:00:00+00:00,297.2252197,283.0783386,69.95892334,29.34599304
2011-05-10 00:00:00+00:00,295.1615295,283.7061768,72.98174286,34.61759949
2011-05-11 00:00:00+00:00,294.5838013,283.8719788,79.66638947,37.60842514
2011-05-12 00:00:00+00:00,296.2525635,283.6375427,80.10492706,34.17752838
2011-05-13 00:00:00+00:00,298.0431824,284.8289185,76.60961914,31.79673386
2011-05-14 00:00:00+00:00,298.7460938,286.5632324,75.49024963,32.95819855
2011-05-15 00:00:00+00:00,297.4361572,286.0473938,76.65354919,34.78352356
2011-05-16 00:00:00+00:00,296.7330933,286.3890381,76.61516571,37.60634232
2011-05-17 00:00:00+00:00,298.5934753,285.9658203,81.5509491,35.26421738
2011-05-18 00:00:00+00:00,297.6842041,285.3851318,78.08408356,34.24584198
2011-05-19 00:00:00+00:00,295.6711731,284.1539612,76.15627289,34.06391907
2011-05-20 00:00:00+00:00,290.6845703,280.695282,69.10341644,34.61895752
